LotArea,LotFrontage,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,Expensive,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,KitchenQual,FireplaceQu,MSSubClass,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,MiscVal,MoSold,YrSold,Id,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,BsmtFinType2,HeatingQC,Electrical,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
50271,68,1842,0,1,0,3,857,0,1,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Ex,TA,Gd,GLQ,Gd,Gd,20,9,5,1981,1987,0,1810,0,32,1842,0,0,1842,2,0,0,1,1,5,1981,894,72,0,0,0,11,2006,54,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,1Fam,1Story,Gable,WdShngl,WdShing,Wd Shng,None,Unf,Gd,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
7134,60,384,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,TA,80,5,5,1955,1955,0,384,0,0,1360,0,0,1360,0,0,1,0,1,6,1962,572,50,0,0,0,2,2007,55,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,Unf,TA,SBrkr,Min1,Detchd,Unf,TA,TA,Y,WD,Normal
10175,100,1425,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,Gd,20,6,5,1964,1964,272,490,0,935,1425,0,0,1425,0,0,2,0,1,7,1964,576,0,0,407,0,7,2008,56,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,Unf,Gd,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
2645,24,970,3,0,0,2,115,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,,160,8,5,1999,2000,456,649,0,321,983,756,0,1739,1,0,2,1,1,7,1999,480,0,0,0,0,8,2009,57,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Abnorml
11645,89,860,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,,60,7,5,2004,2004,0,0,0,860,860,860,0,1720,0,0,2,1,1,7,2004,565,70,0,0,0,8,2006,58,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
13682,66,1410,3,1,0,3,192,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Gd,Unf,Gd,Gd,60,10,5,2006,2006,1031,0,0,1410,1426,1519,0,2945,0,0,3,1,1,10,2006,641,0,37,0,0,10,2006,59,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,New,Partial
7200,60,780,2,0,0,1,196,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,ALQ,TA,,20,5,7,1972,1972,0,632,0,148,780,0,0,780,0,0,1,0,1,4,1973,352,0,0,0,0,1,2008,60,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
13072,63,1158,3,0,0,2,0,0,0,RL,RRAe,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,ALQ,Gd,,20,6,5,2004,2004,0,941,0,217,1158,0,0,1158,1,0,1,1,1,5,2006,576,50,0,0,0,5,2006,61,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,New,Partial
7200,60,530,3,0,0,1,0,0,0,RM,Norm,GasA,Pave,N,BrkTil,TA,TA,TA,Fa,No,Unf,Fa,,75,5,7,1920,1996,0,0,0,530,581,530,0,1111,0,0,1,0,1,6,1935,288,0,144,0,0,3,2007,62,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,N,WD,Normal
6442,44,1370,2,1,0,2,120,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,Mn,GLQ,Gd,Gd,120,8,5,2006,2006,178,24,0,1346,1370,0,0,1370,0,0,2,0,1,6,2006,484,49,0,0,0,10,2007,63,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
10300,50,576,3,0,0,2,12,0,0,RM,RRAn,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,,70,7,6,1921,1950,0,0,0,576,902,808,0,1710,0,0,2,0,1,9,1990,480,11,64,0,0,4,2010,64,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
9375,,1057,3,0,0,2,576,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,Gd,,60,7,5,1997,1998,573,739,0,318,1057,977,0,2034,1,0,2,1,1,8,1998,645,36,0,0,0,2,2009,65,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9591,76,1143,4,1,0,3,192,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Av,Unf,Gd,Gd,60,8,5,2004,2005,344,0,0,1143,1143,1330,0,2473,0,0,2,1,1,9,2004,852,151,0,0,0,10,2007,66,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,BuiltIn,RFn,TA,TA,Y,WD,Normal
19900,,1947,3,1,0,2,301,0,0,RL,PosA,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Gd,GLQ,TA,Gd,20,7,5,1970,1989,287,912,0,1035,2207,0,0,2207,1,0,2,0,1,7,1970,576,0,0,0,0,7,2010,67,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,Unf,TA,SBrkr,Min1,Attchd,RFn,TA,TA,Y,WD,Normal
10665,72,1453,3,0,0,2,144,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,,20,7,5,2003,2003,167,1013,0,440,1479,0,0,1479,1,0,2,0,1,7,2003,558,29,0,0,0,6,2007,68,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
4608,47,747,2,0,0,1,0,0,0,RM,Artery,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,Unf,TA,,30,4,6,1945,1950,0,0,0,747,747,0,0,747,0,0,1,0,1,4,1945,220,0,0,0,0,6,2010,69,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
15593,81,1304,3,1,0,2,0,0,0,RL,Norm,GasW,Pave,Y,CBlock,Gd,TA,TA,TA,No,BLQ,TA,TA,50,7,4,1953,1953,0,603,0,701,1304,983,0,2287,0,0,2,0,1,7,1953,667,21,114,0,0,7,2006,70,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,AsbShng,None,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
13651,95,2223,3,2,0,2,300,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,Gd,TA,Gd,ALQ,TA,Gd,20,7,6,1973,1973,1115,1880,0,343,2223,0,0,2223,1,0,2,0,1,8,1973,516,0,0,0,0,2,2007,71,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
7599,69,845,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,4,6,1982,2006,0,565,0,280,845,0,0,845,1,0,1,0,1,4,1987,360,0,0,0,0,6,2007,72,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
10141,74,832,3,1,0,2,0,291,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,TA,TA,60,7,5,1998,1998,40,0,0,832,885,833,0,1718,0,0,2,1,1,7,1998,427,94,0,0,0,12,2009,73,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Gd,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
10200,85,1086,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,5,7,1954,2003,104,320,362,404,1086,0,0,1086,1,0,1,0,1,6,1989,490,0,0,0,0,5,2010,74,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,BLQ,Gd,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
5790,60,840,3,0,0,1,0,0,0,RM,Norm,GasA,Pave,N,CBlock,Gd,Gd,Fa,TA,No,Unf,TA,,50,3,6,1915,1950,0,0,0,840,840,765,0,1605,0,0,2,0,2,8,1915,379,0,202,0,0,5,2010,75,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,2Story,Gambrel,CompShg,VinylSd,VinylSd,None,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
1596,21,462,2,0,0,1,120,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Gd,GLQ,TA,,180,4,5,1973,1973,0,462,0,0,526,462,0,988,1,0,1,0,1,5,1973,297,101,0,0,0,11,2009,76,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Twnhs,SLvl,Gable,CompShg,CemntBd,CmentBd,None,Unf,TA,SBrkr,Typ,BuiltIn,Unf,TA,TA,Y,WD,Normal
8475,,952,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,4,7,1956,1956,0,228,0,724,952,0,0,952,0,0,1,0,1,4,1956,283,0,0,0,0,4,2008,77,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,FuseA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
8635,50,672,2,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,,50,5,5,1948,2001,0,336,41,295,1072,213,0,1285,1,0,1,0,1,6,1948,240,0,0,0,0,1,2008,78,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,GLQ,TA,SBrkr,Min1,Detchd,Unf,TA,TA,Y,WD,Normal
10778,72,1768,4,0,0,0,0,0,0,RL,Norm,GasA,Pave,N,CBlock,TA,TA,TA,TA,No,Unf,TA,,90,4,5,1968,1968,0,0,0,1768,1768,0,0,1768,0,0,2,0,2,8,,0,0,0,0,0,4,2010,79,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Duplex,1Story,Hip,CompShg,HdBoard,HdBoard,None,Unf,TA,SBrkr,Typ,,,,,Y,WD,Normal
10440,60,440,2,0,0,2,74,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,TA,,50,5,6,1910,1981,0,0,0,440,682,548,0,1230,0,0,1,1,1,5,1966,440,0,128,0,0,5,2009,80,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
13000,100,896,4,1,0,1,0,252,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,Gd,TA,No,Rec,Gd,Gd,60,6,6,1968,1968,576,448,0,448,1182,960,0,2142,0,0,2,1,1,8,1968,509,72,0,0,0,6,2009,81,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
4500,32,1237,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,Gd,Ex,Gd,No,GLQ,TA,,120,6,5,1998,1998,443,1201,0,36,1337,0,0,1337,1,0,2,0,1,5,1998,405,199,0,0,0,3,2006,82,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
10206,78,1563,3,1,0,3,144,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,Gd,Gd,20,8,5,2007,2007,468,33,0,1530,1563,0,0,1563,0,0,2,0,1,6,2007,758,99,0,0,0,10,2008,83,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
8892,80,1065,3,0,0,2,74,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,,20,5,5,1960,1960,66,0,0,1065,1065,0,0,1065,0,0,1,1,1,6,1974,461,0,0,0,0,7,2007,84,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkCmn,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,Y,COD,Normal
8530,,384,3,1,0,2,120,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,TA,TA,80,7,5,1995,1996,22,0,0,384,804,670,0,1474,0,0,2,1,1,7,1995,400,72,0,0,700,5,2009,85,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,Gd,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
16059,121,1288,4,1,0,2,127,0,1,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,TA,No,Unf,Gd,TA,60,8,5,1991,1992,284,0,0,1288,1301,1116,0,2417,0,0,2,1,1,9,1991,462,82,0,0,0,4,2006,86,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
11911,122,684,3,1,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,Gd,60,6,5,2005,2005,0,0,0,684,684,876,0,1560,0,0,2,1,1,6,2005,400,38,0,0,0,3,2009,87,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
3951,40,612,2,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,,160,6,5,2009,2009,76,0,0,612,612,612,0,1224,0,0,2,1,1,4,2009,528,234,0,0,0,6,2009,88,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Detchd,RFn,TA,TA,Y,New,Partial
8470,105,1013,2,0,0,0,0,0,0,C (all),Feedr,GasA,Pave,N,CBlock,Fa,Fa,TA,Fa,No,Unf,Fa,,50,3,2,1915,1982,0,0,0,1013,1013,0,513,1526,0,0,1,0,1,6,,0,0,156,0,0,10,2009,89,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,1Fam,1.5Fin,Hip,CompShg,Plywood,Plywood,None,Unf,TA,SBrkr,Typ,,,,,N,ConLD,Abnorml
8070,60,990,3,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,TA,,20,4,5,1994,1995,0,588,0,402,990,0,0,990,1,0,1,0,1,5,,0,0,0,0,0,8,2007,90,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,,,,,Y,WD,Normal
7200,60,0,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,Slab,TA,TA,,,,,TA,,20,4,5,1950,1950,0,0,0,0,1040,0,0,1040,0,0,1,0,1,4,1950,420,29,0,0,0,7,2006,91,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,,TA,FuseA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
8500,85,1235,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,,20,5,3,1961,1961,203,600,0,635,1235,0,0,1235,0,0,1,0,1,6,1961,480,0,0,0,0,12,2006,92,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkCmn,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Abnorml
13360,80,876,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,Gd,Gd,TA,No,ALQ,TA,,30,5,7,1921,2006,0,713,0,163,964,0,0,964,1,0,1,0,1,5,1921,432,0,44,0,0,8,2009,93,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
7200,60,1214,4,1,0,2,0,99,0,C (all),Norm,GasW,Pave,N,BrkTil,TA,TA,TA,Fa,Mn,Rec,TA,Gd,190,6,6,1910,1998,0,1046,0,168,1260,1031,0,2291,0,1,2,0,2,9,1900,506,0,0,0,0,11,2007,94,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,2fmCon,2.5Unf,Hip,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
9337,69,824,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,Gd,TA,No,GLQ,Gd,,60,6,5,1997,1997,0,648,0,176,905,881,0,1786,1,0,2,1,1,7,1997,684,162,0,0,0,5,2007,95,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9765,,680,3,1,0,2,232,0,0,RL,Norm,GasA,Pave,Y,PConc,Ex,Gd,Gd,Gd,No,ALQ,TA,TA,60,6,8,1993,1993,68,310,0,370,680,790,0,1470,0,0,2,1,1,6,1993,420,63,0,0,480,4,2009,96,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Gd,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
10264,78,1588,3,0,0,2,158,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,ALQ,Gd,,20,7,5,1999,1999,183,1162,0,426,1588,0,0,1588,0,0,2,0,1,6,1999,472,29,0,0,0,8,2006,97,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
10921,73,960,3,0,0,1,120,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,,20,4,5,1965,1965,48,520,0,440,960,0,0,960,1,0,1,0,1,6,1965,432,0,0,0,0,5,2007,98,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Unf,TA,FuseF,Typ,Attchd,Fin,TA,TA,P,WD,Normal
10625,85,458,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,N,BrkTil,TA,TA,TA,TA,No,ALQ,TA,,30,5,5,1920,1950,0,108,0,350,835,0,0,835,0,0,1,0,1,5,1920,366,0,77,0,400,5,2010,99,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,Fa,SBrkr,Typ,Basment,Unf,Fa,TA,Y,COD,Abnorml
9320,77,950,3,0,0,0,352,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,4,5,1959,1959,0,569,0,381,1225,0,0,1225,1,0,1,1,1,6,,0,0,0,0,400,1,2010,100,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,Unf,Fa,SBrkr,Typ,,,,,Y,WD,Normal
10603,,1610,3,2,0,2,168,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,Mn,ALQ,Gd,TA,20,6,7,1977,2001,28,1200,0,410,1610,0,0,1610,1,0,2,0,1,6,1977,480,68,0,0,0,2,2010,101,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,Unf,Gd,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9206,77,741,3,1,0,2,192,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,TA,No,Unf,Gd,TA,60,6,5,1985,1985,336,0,0,741,977,755,0,1732,0,0,2,1,1,7,1985,476,46,0,0,0,6,2010,102,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
7018,64,0,4,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,Slab,TA,Fa,,,,,TA,,90,5,5,1979,1979,0,0,0,0,1535,0,0,1535,0,0,2,0,2,8,1979,410,0,0,0,0,6,2009,103,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Alloca
10402,94,1226,3,0,0,3,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,,20,7,5,2009,2009,0,0,0,1226,1226,0,0,1226,0,0,2,0,1,6,2009,740,36,0,0,0,5,2010,104,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
7758,,1040,4,2,0,1,0,184,0,RM,Norm,GasA,Pave,Y,PConc,TA,Fa,TA,TA,No,LwQ,TA,TA,50,7,4,1931,1950,600,224,0,816,1226,592,0,1818,0,0,1,1,1,7,1951,240,0,0,0,0,6,2007,105,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkFace,Unf,Ex,FuseF,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
9375,75,1053,3,1,0,2,140,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,No,Unf,Gd,Gd,60,8,5,2003,2004,768,0,0,1053,1053,939,0,1992,0,0,2,1,1,9,2003,648,45,0,0,0,8,2008,106,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
10800,60,641,2,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,Fa,TA,No,Unf,TA,,30,4,7,1885,1995,0,0,0,641,1047,0,0,1047,0,0,1,0,1,6,1954,273,0,0,0,450,8,2007,107,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,Mansard,CompShg,VinylSd,VinylSd,None,Unf,Gd,SBrkr,Typ,Detchd,Unf,Fa,Fa,N,WD,Normal
6000,50,789,2,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,5,5,1948,1950,0,104,169,516,789,0,0,789,0,0,1,0,1,5,1948,250,0,0,0,0,4,2008,108,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,BLQ,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Partial
8500,85,793,3,0,0,0,0,0,0,RM,Artery,GasW,Pave,N,CBlock,TA,TA,TA,TA,No,Unf,Fa,,50,5,7,1919,2005,0,0,0,793,997,520,0,1517,0,0,2,0,1,7,,0,0,144,0,0,8,2007,109,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,Gable,CompShg,CemntBd,CmentBd,None,Unf,TA,FuseF,Typ,,,,,N,WD,Normal
